,word,is_name
4269,임금,0
3177,여나래,1
1173,위준환,1
5546,경시아,1
2079,반,0
5831,장애나,1
1936,탄경민,1
5210,조대환,1
543,방린아,1
2766,서투르다,0
822,긴장하다,0
4133,라상빈,1
300,조예성,1
4093,이러하다,0
2168,방송하다,0
2059,바르다,0
3728,사장현,1
344,모도엽,1
3045,슈퍼마켓,0
5917,후회하다,0
3224,실태,0
3916,황은준,1
4476,저녁때,0
861,깨뜨리다,0
702,근교,0
2110,설수안,1
4952,양별이,1
1329,대체로,0
2794,기결,1
2082,은시윤,1
3977,홍세윤,1
5294,칫솔,0
5930,흐름,0
2543,장민유,1
5015,쭉,0
3251,하성원,1
1849,양주현,1
1906,못하다,0
5239,출판사,0
2420,분명해지다,0
841,까닭,0
3318,아래쪽,0
4126,수윤경,1
2378,부상,0
4854,동기성,1
2560,사고,0
4890,모진우,1
2898,소용,0
3145,권혁,1
5925,지은영,1
2151,보이담,1
147,설이랑,1
4104,이뤄지다,0
537,구석,0
173,해소망,1
4078,이내,0
2810,섭섭하다,0
4629,대명지,1
2688,소진주,1
5316,조준빈,1
2641,설민찬,1
487,유송은,1
3340,아시아,0
584,손경원,1
2651,엄무빈,1
555,국,0
876,꼭대기,0
5208,추위,0
4637,정원,0
572,국제,0
4285,정안나,1
3769,오르내리다,0
5408,토대,0
1369,남준민,1
2570,사들이다,0
1986,물체,0
5871,환갑,0
5395,정미지,1
4533,전망하다,0
5696,류상준,1
4262,민준연,1
2603,황강,1
70,가짜,0
2071,박,0
986,음규원,1
1214,나준규,1
4882,지나치다,0
3846,총미우,1
4748,좋아,0
247,걷다,0
1600,지율희,1
3178,신세,0
4232,윤주성,1
4980,질서,0
5027,차,0
1869,고현웅,1
4842,장리유,1
1357,더욱,0
1539,듯싶다,0
3840,외국어,0
3800,강경호,1
4296,있다,0
3883,용기,0
469,관념,0
2865,이민찬,1
4478,노단아,1
5491,위강후,1
870,강하정,1
1618,뛰어가다,0
4987,대영욱,1
1521,운예지,1
1431,소준재,1
5525,평,0
5884,활발히,0
3187,탕안나,1
5162,초등학생,0
5434,퇴근,0
4357,박유근,1
2074,박사,0
5142,박준명,1
1005,목이슬,1
4803,진세웅,1
3203,좌소리,1
253,걸치다,0
2134,발휘하다,0
1120,놓다,0
697,온석민,1
2668,상당,0
1997,형루희,1
5113,최민기,1
4820,황승범,1
1217,송유은,1
4481,금희성,1
4527,전날,0
1754,맘대로,0
405,장지후,1
4999,짚다,0
2926,속옷,0
2809,초로라,1
1307,대비,0
3214,실장,0
5640,선상윤,1
4548,전시장,0
3903,명하운,1
1957,편보윤,1
2128,하세미,1
891,꾸준하다,0
2068,바퀴,0
603,귀가하다,0
1390,도마,0
205,거리,0
2994,순창빈,1
1192,진채경,1
5771,고태영,1
4966,곡상현,1
4603,허종욱,1
4277,입구,0
500,교류,0
1306,원채인,1
4196,인상,0
5183,총각,0
830,김,0
4040,의도적,0
1855,손세환,1
5761,행복하다,0
149,강력히,0
1580,땅콩,0
5393,터미널,0
2518,빌딩,0
4120,국윤찬,1
4685,제한되다,0
2929,설우주,1
4545,전세,0
1042,넉,0
3361,장예람,1
4085,목지연,1
2414,분량,0
1326,한민근,1
3333,강송희,1
5892,선시혁,1
5417,지윤아,1
5677,한낮,0
1943,무책임하다,0
5768,향,0
2799,홍희승,1
5013,쫓기다,0
4221,독은별,1
6001,옹연경,1
113,감,0
5584,프로,0
88,로혜정,1
2122,허래원,1
2877,소년,0
2758,장찬미,1
2973,도승연,1
3732,예술가,0
5847,화살,0
374,어아원,1
5147,체육,0
2826,성실하다,0
679,후채안,1
3098,시들다,0
391,부제나,1
4600,접시,0
2194,배우자,0
3399,알다,0
132,감옥,0
2148,조강우,1
901,남미서,1
3580,소아현,1
2433,불고기,0
5652,장루나,1
3060,근수예,1
5031,차다,0
1779,매달리다,0
1145,뉴욕,0
396,전세희,1
271,겨울철,0
4907,황진수,1
5556,표,0
1655,신리나,1
5881,황다솔,1
4920,지워지다,0
4609,정답,0
4695,조그맣다,0
3811,경은진,1
654,그런데,0
1331,대충,0
3121,국정준,1
5402,필찬우,1
3452,약수,0
3754,오늘,0
3774,오리,0
3009,수필,0
3786,차주형,1
864,옥보연,1
2776,선명하다,0
2271,별일,0
5910,후,0
3954,호시온,1
1094,논의하다,0
2714,학용주,1
4289,전세웅,1
1434,내영민,1
1676,마리,0
675,비하온,1
3546,얻다,0
1663,마누라,0
4868,현준재,1
110,신세진,1
4294,배동한,1
4565,지진명,1
5371,탁월하다,0
1610,똑똑하다,0
706,근로자,0
3953,웨이터,0
706,부단하,1
558,채민권,1
2193,인현웅,1
593,굽히다,0
1252,서강희,1
1172,다니다,0
3363,서준혁,1
5211,추천,0
5922,휴가,0
328,한종윤,1
1343,대한민국,0
1178,다리,0
3088,야지웅,1
3785,오페라,0
343,견규나,1
2467,붙들다,0
3753,최은영,1
360,고생,0
5548,포크,0
3963,위로하다,0
2674,상대성,0
4875,천정안,1
400,증연경,1
3674,열다,0
3011,수학,0
5333,콜라,0
3104,시부모,0
1724,마서현,1
5855,화학,0
3967,궁주리,1
3123,용채아,1
5379,태도,0
2953,솜씨,0
1440,노수완,1
2384,은동준,1
1981,영승제,1
4717,노초윤,1
4736,종교적,0
183,개발하다,0
1022,팽지상,1
4626,정비,0
4277,권세빈,1
2376,위상민,1
1078,노력,0
510,교육비,0
3444,내채빈,1
3516,어색하다,0
589,굳히다,0
5217,원하나,1
2308,보장하다,0
2916,소형,0
393,골고루,0
5923,휴식,0
1002,내내,0
3983,백한겸,1
1402,도자기,0
4251,심강호,1
4842,중앙,0
1140,눈빛,0
5196,최신,0
1164,우현수,1
4507,견호빈,1
3005,연효림,1
3541,학세한,1
5187,최고,0
526,배진용,1
135,감정적,0
1089,녹화,0
3324,아마도,0
2331,볶음,0
3710,옆구리,0
1690,후경진,1
5870,확정,0
3543,이민성,1
1893,몸매,0
3726,묘경모,1
2718,상수안,1
451,방도현,1
4552,홍초이,1
5528,권다솜,1
2095,반응,0
3275,예윤성,1
3375,야주찬,1
5835,선재완,1
2178,유예원,1
68,가지다,0
439,공포,0
814,기혼,0
5000,신정훈,1
4174,현주호,1
899,끄덕이다,0
2823,성명,0
5656,학원,0
3138,식기,0
158,좌보아,1
1741,임효린,1
5771,향상되다,0
3476,양심,0
116,고승운,1
498,교내,0
5247,유시완,1
3997,유월,0
5750,핵심,0
828,길이,0
3296,견지예,1
4621,주효인,1
4168,익다,0
284,좌단아,1
1946,묵다,0
2214,버스,0
4387,잘살다,0
3042,쉬다,0
5454,정혜슬,1
3234,구단비,1
2240,종보영,1
4946,직장인,0
2860,섹시하다,0
12,가늘다,0
4733,조대한,1
3068,오지나,1
1286,감해준,1
4076,이날,0
1243,뇌우림,1
1362,예비,1
3242,심장,0
2529,전주혜,1
4008,금수완,1
1183,후유비,1
3944,원인,0
628,봉설현,1
5851,운승빈,1
3882,한푸름,1
5295,칭찬,0
2021,전로운,1
3332,아무리,0
5869,확장,0
5628,하루,0
4881,도지한,1
4281,입력,0
4240,엄서혁,1
4610,정당,0
2637,채인호,1
565,용강혁,1
4843,운솔빈,1
3039,숫자,0
5115,천,0
1378,데이트,0
2828,성장,0
791,기억되다,0
170,같다,0
4766,민태균,1
3566,없애다,0
2119,아단희,1
85,간,0
3913,우서주,1
1593,수유란,1
1199,다하다,0
2203,백인,0
4834,신태훈,1
1468,되돌리다,0
4383,설혜원,1
3441,진민수,1
4472,저곳,0
632,그다지,0
2567,사나이,0
363,고속,0
5823,신선화,1
3579,임대경,1
259,아승윤,1
2620,함선하,1
4217,인하다,0
513,교재,0
1985,상예안,1
4507,적응,0
5861,허이린,1
1794,머리말,0
3503,노유건,1
6014,강대영,1
1384,변규희,1
4028,원이경,1
1633,뜯다,0
5783,헤매다,0
5448,특급,0
4837,최제우,1
1834,명,0
4194,인삼차,0
3726,예상,0
2519,윤미선,1
2014,운동민,1
5597,피부,0
1983,판송희,1
1251,하승휘,1
4355,자주,0
1259,내지인,1
5561,표시하다,0
2435,불과하다,0
3631,연결,0
2130,상준영,1
1703,막,0
1319,대전,0
5017,찌꺼기,0
2851,세우다,0
4037,은영환,1
4294,잇다,0
2065,한세령,1
3636,진민호,1
2130,발톱,0
75,로다민,1
1202,이민송,1
4706,조상,0
3517,옥설빈,1
4461,재학,0
557,성성희,1
4654,은예송,1
793,도하빈,1
3667,연필,0
5735,해당하다,0
1415,한승욱,1
809,기초하다,0
2142,밤,0
2761,도태균,1
3868,요리하다,0
4375,잔디,0
2347,예선웅,1
2160,탕원찬,1
2833,성함,0
2963,최시헌,1
4594,양나예,1
3583,인현비,1
2559,심도은,1
5560,홍해리,1
2292,보라색,0
1908,우승유,1
1182,천준표,1
2517,상지운,1
5805,형,0
3204,만시원,1
3067,슬프다,0
758,기다,0
5761,장정연,1
4668,평지솔,1
4739,종소리,0
707,신유란,1
4357,자취,0
5424,맹가윤,1
1748,도보현,1
2740,생활환경,0
913,변서주,1
5993,고진석,1
2129,강상원,1
2311,보존,0
4702,조명,0
2743,서너,0
965,날아다니다,0
5079,창작,0
4945,가태휘,1
650,란도희,1
2575,사랑하다,0
1437,형태온,1
855,깨끗하다,0
5878,완영준,1
1480,오로아,1
5985,양주빈,1
5948,흥분하다,0
5621,동기찬,1
4779,주사,0
2213,버섯,0
1654,레저,0
5970,하리우,1
985,서창민,1
2607,사이사이,0
3303,아깝다,0
931,차로라,1
1370,덩어리,0
4722,존재하다,0
2670,운효재,1
5754,햄버거,0
884,부미서,1
851,깜빡,0
5956,진태경,1
4782,원라영,1
4830,예경림,1
4978,배혜솔,1
3027,정레오,1
5888,호규린,1
1283,상강희,1
3082,시간,0
4166,이혼하다,0
4509,장영수,1
5414,감준한,1
3496,어디,0
1626,뛰어들다,0
819,긴장,0
5133,첫날,0
714,글,0
4020,은행,0
842,까만색,0
1801,먹다,0
5431,동명서,1
3737,예약,0
4612,정류장,0
1142,눈앞,0
2196,모윤석,1
1203,석은세,1
5563,표준,0
2366,부러워하다,0
495,굉장하다,0
2094,근하임,1
588,기보나,1
4492,저희,0
3104,기지애,1
1799,감보겸,1
914,끝내다,0
2373,심제훈,1
3168,엄주헌,1
4563,전혀,0
5766,행하다,0
4931,황세린,1
1257,담당하다,0
1621,뛰어나오다,0
2857,화규현,1
26,양아린,1
2673,관도은,1
822,황이수,1
871,낭도윤,1
2173,민시연,1
363,천마루,1
24,탕경빈,1
165,성선재,1
5019,예대한,1
5272,장현성,1
486,여승완,1
4051,은래아,1
3565,소기준,1
2900,장윤성,1
1024,지사랑,1
2726,육다운,1
4139,추호준,1
2121,발생,0
3346,아이,0
1731,만하다,0
5257,난민구,1
5264,심정화,1
4850,평규비,1
1110,배채림,1
5255,취업,0
1495,둘,0
872,뢰채우,1
1038,지이수,1
1392,도망가다,0
5369,탁,0
3764,오랜,0
3924,장예슬,1
4892,지다,0
4819,조범준,1
581,부승현,1
2447,불빛,0
2079,구태희,1
2754,우준희,1
3068,슬픔,0
1368,덥다,0
3416,앞날,0
5300,카운터,0
1680,우호영,1
1380,동시환,1
892,꾸준히,0
2282,순영웅,1
2499,비싸다,0
301,경비,0
368,고작,0
1074,경리안,1
1225,노태경,1
2844,서율리,1
2032,밉다,0
3482,얘,0
1264,답장,0
3830,왕자,0
4620,정면,0
2414,양정호,1
1782,설도윤,1
3805,올라오다,0
1037,너,0
4038,의논하다,0
244,걷기,0
4125,이상,0
1166,간율희,1
4641,유한이,1
412,공급,0
4074,단기훈,1
4099,황별이,1
3572,관아빈,1
1397,애주영,1
586,굳다,0
228,건너다,0
5353,호민구,1
2842,세다,0
3096,범승진,1
1265,답하다,0
5226,성새아,1
237,건설되다,0
3182,신인,0
546,구역,0
1693,상시언,1
5206,지연제,1
3426,나별하,1
2565,사귀다,0
2010,미워하다,0
1268,당기다,0
5692,빈보리,1
691,지지웅,1
525,구경,0
5634,윤태하,1
5858,어범진,1
1705,막걸리,0
4959,장형석,1
5778,애은재,1
5363,표시환,1
4846,정예정,1
587,유주비,1
2708,새우,0
3586,여겨지다,0
3499,장수,1
1692,마주치다,0
1101,놀이,0
3929,오호진,1
2788,선진,0
6017,목진성,1
4117,이번,0
4714,이보경,1
4785,주요하다,0
1714,만,0
4265,순리윤,1
1314,대신하다,0
2451,공진욱,1
5932,노윤하,1
2703,소영찬,1
5141,형가율,1
5645,시재율,1
868,꺼지다,0
832,김밥,0
1938,금다겸,1
4928,지적하다,0
3996,유산,0
5246,충고,0
2806,엄정윤,1
2172,방울,0
967,날짜,0
1739,말,0
1598,비다윤,1
5671,진민영,1
5492,간다솜,1
1452,동양인,0
399,조시하,1
3641,연극,0
5218,화지성,1
5504,장혜인,1
5126,권권우,1
5683,한때,0
2333,본,0
168,부은섭,1
1970,물,0
866,깨지다,0
731,금요일,0
3762,여솔아,1
2812,성,0
5201,우지환,1
4337,자식,0
3132,변영재,1
1195,석송현,1
3816,옷,0
3841,우은채,1
3773,오른쪽,0
348,정다율,1
1645,천창훈,1
4145,이웃집,0
5604,피해자,0
733,안성규,1
3836,외과,0
2391,부정적,0
136,감추다,0
2234,벌써,0
5417,통,0
3396,않다,0
2411,분,0
3857,방해성,1
5466,틈,0
562,국립,0
1227,로채리,1
5971,구주연,1
4754,성송은,1
5370,원준한,1
0,주예설,1
3507,음요한,1
1560,장서후,1
782,기사,0
5553,폭넓다,0
2685,상자,0
5156,민지한,1
1166,다,0
1658,리,0
4271,임무,0
3723,예비,0
170,단신,1
3887,오정운,1
3176,범찬호,1
3353,황이솜,1
5281,친척,0
5274,양현준,1
305,경우,0
3485,얘기하다,0
4821,노정훈,1
5459,황가영,1
634,소소빈,1
4223,우혜윤,1
4468,저,0
3802,올가을,0
4585,상희지,1
1313,대신,0
2968,수년,0
3019,순간,0
599,권투,0
2258,변명,0
1780,화예본,1
4628,정상,0
3271,쏟다,0
5429,하선정,1
747,림세라,1
737,임새롬,1
3397,않다,0
2009,미움,0
1376,데리다,0
3656,장준현,1
5436,황미지,1
3668,연하다,0
5272,치아,0
3213,실은,0
2837,도율리,1
3025,순위,0
683,장미래,1
4762,우서연,1
1165,다,0
3917,삼경태,1
552,구체적,0
2188,좌마리,1
5632,하순,0
2054,서승후,1
3325,아무,0
3763,오래전,0
1394,문하은,1
4170,강범,1
5069,참외,0
2210,버릇,0
1858,모레,0
2700,변화영,1
2475,비교,0
4022,음,0
5807,형부,0
2300,보수적,0
1994,탕은결,1
1505,후금비,1
304,어동진,1
3338,구영광,1
307,변동빈,1
2602,등승운,1
3543,언제나,0
2345,봄,0
2693,상표,0
5627,하드웨어,0
3146,엽주혁,1
2691,상쾌하다,0
1809,멀다,0
3851,길윤준,1
274,견디다,0
3333,아무튼,0
4447,설레나,1
2643,추이서,1
1673,사진유,1
12,위주훈,1
3865,요금,0
5453,담태율,1
24,가령,0
2880,소리치다,0
5063,참새,0
765,순은조,1
403,진다슬,1
2718,생각나다,0
5014,쫓다,0
1076,후은총,1
2856,세탁,0
2971,수도권,0
5507,진가언,1
1215,비동빈,1
5511,선은택,1
419,공사,0
3918,운전기사,0
3640,연구하다,0
3994,유발하다,0
1738,노준식,1
1033,윤세희,1
4408,장형민,1
1889,노혁진,1
3391,안쪽,0
5060,남범규,1
4713,왕서림,1
2571,신유미,1
5861,확산되다,0
153,선영준,1
2839,세계적,0
959,임이연,1
2561,사고,0
2187,배꼽,0
4382,잘리다,0
4551,권지연,1
5790,현관문,0
124,리해온,1
2686,상점,0
5801,현지,0
5189,이나은,1
5824,호선,0
5262,치과,0
2738,곽랑,1
2089,사리온,1
4225,전시연,1
3549,얼다,0
1756,홍성원,1
1353,매윤빈,1
1620,뛰어나다,0
4389,주장현,1
3971,류재후,1
1996,미디어,0
319,강승리,1
4837,중소기업,0
3718,오신비,1
4135,주호수,1
4236,일상생활,0
3905,심리엘,1
5404,테이프,0
96,간접적,0
1769,맞추다,0
2286,랑우민,1
2272,선세정,1
982,남북,0
3884,용도,0
463,관계없이,0
4816,줄기,0
2496,강민설,1
668,등우리,1
2923,속마음,0
354,고맙다,0
2365,민애린,1
2224,문명훈,1
4323,임가온,1
1139,눈부시다,0
3968,유보성,1
3342,범은하,1
2590,보수인,1
3453,약점,0
2511,소유라,1
1175,다르다,0
3394,길지예,1
3594,여대생,0
132,박은별,1
409,공격하다,0
5801,은사무엘,1
2660,번태이,1
2559,사계절,0
2567,홍혜수,1
998,마세나,1
2252,벤치,0
390,곧잘,0
913,끝내,0
4814,줄거리,0
219,옥현석,1
3362,아흔,0
3655,연설,0
1956,연아정,1
2840,세금,0
4827,중국집,0
5751,순채하,1
1525,들려오다,0
4368,작용하다,0
2065,바이올린,0
5663,한가운데,0
2131,우정헌,1
2397,부지런히,0
4226,표레나,1
2226,벌,0
1829,면담,0
1781,조채호,1
1456,설훈,1
1704,막,0
5360,노설화,1
686,그전,0
5642,편단우,1
1063,홍성환,1
1221,단편,0
982,민수지,1
395,골목길,0
1006,필나현,1
1455,동일하다,0
3022,위하늘,1
3526,어쩌다,0
2150,변화영,1
5398,이혜담,1
6020,은진모,1
5513,편,0
5002,모서연,1
1387,엄주리,1
2674,노지애,1
5566,풍서한,1
1965,노한비,1
1240,권대경,1
2072,박다,0
1116,높아지다,0
1140,강가원,1
781,기사,0
5623,육진서,1
150,강렬하다,0
1733,만화가,0
4487,양다니엘,1
5863,범주언,1
5686,한문,0
2624,추민슬,1
81,천세라,1
3629,역할,0
3438,야구장,0
2006,도준엽,1
274,우성희,1
4682,엄준열,1
578,도소현,1
4166,범제하,1
3487,어기다,0
4443,재능,0
1770,맡기다,0
5980,여형빈,1
5702,한창,0
3655,우효준,1
3118,시작,0
3585,여건,0
128,감소되다,0
2893,소스,0
2727,생산,0
806,기차,0
1376,도세라,1
3646,연기자,0
1476,된장,0
4764,주다,0
3963,란태하,1
3110,변단우,1
3217,민현규,1
90,주지윤,1
5122,천천히,0
2456,단재우,1
2809,섬,0
2932,정성윤,1
5075,묘여경,1
2781,연세경,1
6013,뢰미르,1
3958,위,0
500,이영호,1
866,권효정,1
805,기준,0
5214,축구,0
4406,잡수시다,0
5564,표현,0
2080,산상진,1
2562,사과,0
4015,시범,1
5179,기태우,1
5064,참석,0
6045,보준우,1
2458,황보민,1
83,각종,0
258,장선규,1
4202,석재겸,1
4185,자주경,1
3644,연기,0
1442,번솔민,1
2329,방해율,1
239,위채운,1
4332,소리아,1
5989,수서현,1
729,금액,0
1184,다섯째,0
3197,편영재,1
3598,여러,0
372,호세화,1
5537,평화,0
343,고구마,0
2648,삶,0
886,꽤,0
2834,세,0
5302,채동욱,1
3478,위한별,1
837,빈주빈,1
3948,석현섭,1
2717,생각,0
4432,장사,0
4866,서주희,1
3883,구가현,1
4625,석도예,1
1039,너무,0
5703,미제하,1
2870,봉다유,1
1689,오엘리,1
1778,매달다,0
4773,예태운,1
3767,후하주,1
1116,연담희,1
309,경제력,0
3956,웬일,0
2146,총찬서,1
4371,작은아버지,0
3600,노채연,1
2216,버튼,0
5446,트럭,0
1105,배채윤,1
673,그림,0
5233,우지혜,1
2843,좌율이,1
4520,전구,0
3174,신비,0
4909,태준연,1
4703,진성경,1
4641,정치,0
3924,울리다,0
2466,붙다,0
1316,대응,0
1957,문제,0
476,유윤솔,1
1737,말,0
1726,임예건,1
3721,예방하다,0
1479,두껍다,0
1067,년대,0
438,대도담,1
4998,짙다,0
1341,원이현,1
1468,진이든,1
1853,심정미,1
1062,넷,0
1942,유해랑,1
5605,담도빈,1
3493,다주예,1
5460,튼튼히,0
182,개발되다,0
5763,양영준,1
69,염수현,1
2665,은다희,1
5391,홍이주,1
32,가르침,0
3743,야주미,1
2149,밤색,0
726,소선유,1
662,그려지다,0
4619,정말로,0
2484,조유리,1
79,각기,0
3017,숙이다,0
4642,정치권,0
2451,불어오다,0
4944,직원,0
44,가수,0
2151,밤하늘,0
11,가난하다,0
3051,양범수,1
5219,성소윤,1
1228,달다,0
910,끓이다,0
4137,소노엘,1
5822,호랑이,0
4662,간민기,1
2396,부지런하다,0
3261,좌요엘,1
3935,한민준,1
2114,발달,0
1249,하윤민,1
4068,이같이,0
358,삼병준,1
4445,재료,0
237,임수림,1
101,용규빈,1
741,우의현,1
547,구월,0
3224,예초아,1
2904,염인규,1
3387,송라율,1
4543,전선,0
2021,민주,0
1922,무덤,0
3343,아울러,0
5541,팽시아,1
4491,저편,0
3241,심심하다,0
75,각,0
3488,어깨,0
501,교문,0
2089,반발,0
2444,필정음,1
3447,뇌성훈,1
36,려지승,1
725,뇌이진,1
3338,아쉽다,0
3560,엄청나다,0
5279,창민중,1
4965,진짜,0
4266,양소빈,1
5620,최준열,1
2565,호병준,1
225,건강하다,0
2672,상대,0
4643,나나경,1
511,교육자,0
1826,면,0
3184,신제품,0
5696,한잔,0
1814,멋있다,0
1406,심아미,1
4390,잠,0
1350,유은석,1
4018,채도훈,1
4318,자다,0
174,개,0
792,민선준,1
812,주승진,1
2020,민족,0
1916,하해슬,1
447,편금비,1
3103,조인준,1
378,무종훈,1
5901,태유이,1
1873,봉연준,1
3429,반민철,1
3008,맹범서,1
3978,위험성,0
604,방가령,1
3571,심병찬,1
316,연소영,1
3320,석채운,1
3489,공재윤,1
4396,잠바,0
298,송병현,1
2410,북한,0
3052,홍성규,1
1459,황서후,1
3709,옆,0
5087,찾아다니다,0
3043,호현석,1
3294,씹다,0
4938,양새아,1
4456,우규호,1
964,묵현주,1
5106,안영은,1
5232,출연하다,0
983,라우진,1
290,결혼식,0
3847,연수린,1
193,개인,0
4511,적히다,0
1734,많다,0
583,군사,0
2238,범위,0
3446,약,0
2789,선진국,0
3296,씻기다,0
2172,이민균,1
1236,길세연,1
2243,부다원,1
5901,회화,0
4584,젊은이,0
5008,여이루,1
1654,오관우,1
4340,자신감,0
72,가치관,0
1968,묻히다,0
3585,계예림,1
3641,원승윤,1
5200,최초,0
4115,이민,0
3505,어른,0
555,난건희,1
1707,주유담,1
4389,잘하다,0
3321,목설리,1
4811,양희건,1
3322,아름답다,0
1014,내리다,0
5152,양주한,1
3569,금동재,1
4937,여예아,1
5540,포근하다,0
2682,상식,0
576,선다솔,1
3898,위다나,1
2932,손녀,0
340,고객,0
2937,모산,1
1167,배의준,1
3660,연애,0
2287,보다,0
4216,초유지,1
3272,쏟아지다,0
1647,라인,0
3599,여러분,0
2467,은재진,1
1258,담배,0
4126,이상,0
2699,새,0
2259,봉유신,1
5812,형수,0
539,진유린,1
1734,황가람,1
1395,시승규,1
3307,범시우,1
2232,벌레,0
3760,오래간만,0
449,진다빈,1
5265,치다,0
4752,염비아,1
2954,박제이,1
3759,진민권,1
2657,공서온,1
4650,젖,0
5236,심현제,1
2770,석사,0
3703,영향력,0
4343,후동우,1
3350,아저씨,0
2550,한우재,1
4502,장가희,1
5115,해시완,1
648,지우진,1
2048,바닷가,0
5045,연이경,1
1284,대가,0
4270,정용현,1
2668,양정연,1
4080,경아준,1
1557,우진영,1
5297,카드,0
2679,상상,0
3724,예쁘다,0
3507,어리다,0
1672,마련되다,0
4828,중년,0
1090,도준이,1
3440,운주하,1
914,배승휘,1
3468,임동주,1
1271,당시,0
5029,조창빈,1
5392,노승표,1
2887,소비자,0
260,겁,0
5504,팬,0
4273,임도아,1
4697,방영경,1
4798,연우현,1
607,귀엽다,0
41,가볍다,0
1751,미하영,1
776,원동영,1
954,낚시,0
1818,메뉴,0
4614,경은택,1
5927,진효민,1
1529,시슬찬,1
3561,나다나,1
5393,소주호,1
5586,프로그램,0
5525,윤소명,1
1112,관진웅,1
2944,신시영,1
131,감싸다,0
5413,양다진,1
4168,이미희,1
5526,돈찬준,1
3762,오래되다,0
3065,슬쩍,0
5346,큰소리,0
5454,특수성,0
2205,백화점,0
109,갈수록,0
1996,방기태,1
719,민하겸,1
4188,인사,0
2228,벌,0
3377,한서린,1
745,기,0
17,원하성,1
3937,원,0
167,엄채유,1
973,인서한,1
2903,소유자,0
4385,범여원,1
4905,장이주,1
1702,노은미,1
1055,넘어지다,0
1382,정강유,1
2755,사건민,1
4292,입학하다,0
915,끝없다,0
4786,주위,0
4175,인간,0
2800,부해민,1
4279,해가경,1
4322,자라다,0
5113,척,0
3253,싶어지다,0
371,고전,0
2361,부대,0
3026,순진하다,0
3220,위호수,1
31,가르치다,0
3562,업무,0
3695,고기준,1
4202,인연,0
291,결혼하다,0
382,고향,0
1510,뒷골목,0
1703,진진환,1
4757,주,0
3578,왕인수,1
3894,전한슬,1
1126,은다교,1
2606,사이,0
3070,습기,0
3056,양하유,1
3654,연상하다,0
5415,토하다,0
990,낫다,0
3544,언젠가,0
2378,위준하,1
2662,상,0
1028,유이재,1
5396,난채연,1
5046,차창,0
3784,오징어,0
416,공무원,0
346,정동영,1
3536,황성환,1
718,설애리,1
4978,질문하다,0
5399,텅,0
3159,번서완,1
1911,무,0
990,원현율,1
723,손휘성,1
1245,달리하다,0
2698,새,0
2298,보수,0
3907,우표,0
4547,경재진,1
3723,기예담,1
2501,황혜주,1
4856,즐거워하다,0
530,구멍,0
431,연시안,1
1006,내다,0
2730,생산자,0
878,꼼꼼하다,0
2247,벗기다,0
2857,세탁기,0
1013,임은석,1
5564,노윤상,1
911,끝,0
2610,선경찬,1
1195,다짐하다,0
5582,완미르,1
5897,빈지서,1
1594,왕우영,1
5336,피현후,1
5154,목도한,1
450,과외,0
2326,복숭아,0
5461,틀,0
3342,아예,0
5563,정슬비,1
402,곳,0
4489,낭이경,1
3252,싶다,0
3144,식빵,0
1618,홍주이,1
1340,장승지,1
5610,이예본,1
4010,육,0
4138,이어지다,0
2181,배,0
556,국가,0
5462,틀다,0
2901,이서인,1
2055,바람직하다,0
5773,장다해,1
2587,궉제인,1
533,천동준,1
2141,정호현,1
5236,출장,0
2407,도서진,1
5838,홍보,0
2891,소속,0
3921,구태오,1
1377,데우다,0
5283,부예진,1
5933,흑백,0
42,가사,0
3186,소보람,1
1436,동기,0
3621,역,0
1057,넣다,0
4322,하리환,1
4352,자전거,0
2598,사업자,0
3646,증성범,1
3374,보태수,1
4527,다성찬,1
1427,돌아다니다,0
3311,아니다,0
5118,국진호,1
5316,컴퓨터,0
3248,수태욱,1
3558,엄마,0
5828,나예원,1
324,계산,0
3498,설정빈,1
1662,홍준서,1
2100,반짝이다,0
2221,황채안,1
3035,숨,0
2987,수업,0
39,가뭄,0
4471,저고리,0
891,견혜연,1
3527,어쩌다,0
3551,얼리다,0
4319,조윤화,1
25,가로,0
2749,서로,0
3615,여직원,0
4989,집안,0
4561,표성모,1
3246,심해지다,0
6000,진해린,1
1795,주은정,1
2214,구상혁,1
3722,예보,0
5241,설찬영,1
3326,뢰경준,1
1512,뒷문,0
1768,하예율,1
1672,진인찬,1
341,고교,0
2144,밤낮,0
1450,선상준,1
2624,사회적,0
1090,논,0
3386,부현진,1
1944,무척,0
3487,장성빈,1
1072,노란색,0
937,사규연,1
5361,타다,0
5692,한숨,0
5369,조태준,1
5075,창고,0
5741,해석하다,0
1175,다재후,1
2728,근선재,1
614,장용하,1
3375,안내하다,0
2645,살짝,0
3140,하주하,1
116,감기,0
5578,품질,0
3771,오른발,0
5095,해수혁,1
1916,무궁화,0
159,강의,0
2611,사전,0
5689,민기윤,1
1027,내주다,0
2353,부,0
5782,송한율,1
4124,진채현,1
3998,유의하다,0
244,장우람,1
4738,양유이,1
2895,소식,0
2174,방지하다,0
5394,단훈민,1
5832,순승연,1
3967,위성,0
958,장은주,1
4083,이대로,0
3705,궉예린,1
2064,바이러스,0
5386,택시,0
5264,치다,0
7,가깝다,0
5303,칼,0
495,추지훈,1
1258,장도현,1
1839,명의,0
3807,우서준,1
3267,위다예,1
3180,오신,1
2805,도용우,1
5240,진재익,1
2925,증채경,1
853,차용재,1
2273,장의진,1
3221,선근호,1
